YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_NM,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,CANCELLED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE
2023,2,1,3,2/1/2023 0:00,OO,20304,N791SK,5803,11413,1141307,30285,DRO,"Durango, CO",CO,Colorado,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,838,826,-12,0,0,0800-0859,43,909,959,11,1018,1010,-8,0,0,0,100,104,50,1,251
2023,2,1,3,2/1/2023 0:00,NK,20416,N645NK,687,14843,1484306,34819,SJU,"San Juan, PR",PR,Puerto Rico,13303,1330303,32467,MIA,"Miami, FL",FL,Florida,2015,2007,-8,0,0,2000-2059,11,2018,2140,22,2222,2202,-20,0,0,0,187,175,142,1,1045
2023,2,2,4,2/2/2023 0:00,G4,20368,292NV,459,11423,1142308,31423,DSM,"Des Moines, IA",IA,Iowa,14082,1408203,34082,PGD,"Punta Gorda, FL",FL,Florida,830,816,-14,0,0,0800-0859,60,916,1249,5,1225,1254,29,29,1,0,175,218,153,1,1206
2023,2,3,5,2/3/2023 0:00,AA,19805,N189UW,713,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,1453,1455,2,2,0,1400-1459,16,1511,1630,5,1652,1635,-17,0,0,0,179,160,139,1,936
2023,2,5,7,2/5/2023 0:00,WN,19393,N8563Z,1516,12954,1295407,32575,LGB,"Long Beach, CA",CA,California,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,1900,1855,-5,0,0,1900-1959,10,1905,2058,6,2120,2104,-16,0,0,0,80,69,53,1,355
2023,2,4,6,2/4/2023 0:00,DL,19790,N379DA,850,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,15304,1530402,33195,TPA,"Tampa, FL",FL,Florida,830,829,-1,0,0,0800-0859,15,844,1621,4,1655,1625,-30,0,0,0,325,296,277,1,2520
2023,2,6,1,2/6/2023 0:00,NK,20416,N946NK,2706,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,Florida,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,1420,1420,0,0,0,1400-1459,13,1433,1622,33,1645,1655,10,10,0,0,205,215,169,1,1182
2023,2,4,6,2/4/2023 0:00,9E,20363,N904XJ,5018,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,12339,1233904,32337,IND,"Indianapolis, IN",IN,Indiana,1005,1000,-5,0,0,1000-1059,22,1022,1230,7,1250,1237,-13,0,0,0,105,97,68,1,503
2023,2,1,3,2/1/2023 0:00,OO,20304,N548CA,3581,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,13795,1379502,33795,OAJ,"Jacksonville/Camp Lejeune, NC",NC,North Carolina,1105,1101,-4,0,0,1100-1159,17,1118,1212,4,1229,1216,-13,0,0,0,84,75,54,1,399
2023,2,6,1,2/6/2023 0:00,NK,20416,N681NK,676,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,Florida,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,2155,2153,-2,0,0,2100-2159,16,2209,2243,13,2303,2256,-7,0,0,0,68,63,34,1,177
2023,2,3,5,2/3/2023 0:00,DL,19790,N890DN,1256,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,631,639,8,8,0,0600-0659,17,656,1203,6,1204,1209,5,5,0,0,213,210,187,1,1589
2023,2,1,3,2/1/2023 0:00,UA,19977,N891UA,2652,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,914,911,-3,0,0,0900-0959,12,923,1103,10,1135,1113,-22,0,0,0,141,122,100,1,679
2023,2,3,5,2/3/2023 0:00,OO,20304,N601UX,4784,13342,1334207,33342,MKE,"Milwaukee, WI",WI,Wisconsin,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,645,644,-1,0,0,0600-0659,15,659,723,11,754,734,-20,0,0,0,69,50,24,1,67
2023,2,5,7,2/5/2023 0:00,WN,19393,N8661A,2670,15016,1501606,31123,STL,"St. Louis, MO",MO,Missouri,13342,1334207,33342,MKE,"Milwaukee, WI",WI,Wisconsin,1750,1753,3,3,0,1700-1759,7,1800,1854,5,1905,1859,-6,0,0,0,75,66,54,1,317
2023,2,1,3,2/1/2023 0:00,WN,19393,N8812Q,1760,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,North Carolina,13232,1323202,30977,MDW,"Chicago, IL",IL,Illinois,1050,1056,6,6,0,1000-1059,11,1107,1156,12,1150,1208,18,18,1,0,120,132,109,1,632
2023,2,2,4,2/2/2023 0:00,WN,19393,N243WN,2554,10994,1099402,30994,CHS,"Charleston, SC",SC,South Carolina,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,1920,1926,6,6,0,1900-1959,8,1934,2037,6,2050,2043,-7,0,0,0,90,77,63,1,472
2023,2,6,1,2/6/2023 0:00,OO,20304,N816SK,3963,10208,1020803,30208,AGS,"Augusta, GA",GA,Georgia,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,1004,1011,7,7,0,1000-1059,18,1029,1103,8,1117,1111,-6,0,0,0,73,60,34,1,143
2023,2,2,4,2/2/2023 0:00,OO,20304,N753EV,4997,13061,1306106,33038,LRD,"Laredo, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,1114,1259,105,105,1,1100-1159,12,1311,1406,16,1244,1422,98,98,1,0,90,83,55,1,396
2023,2,4,6,2/4/2023 0:00,DL,19790,N375NC,2356,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,Utah,600,555,-5,0,0,0600-0659,14,609,823,11,855,834,-21,0,0,0,115,99,74,1,599
2023,2,6,1,2/6/2023 0:00,WN,19393,N8621A,1713,14730,1473004,33044,SDF,"Louisville, KY",KY,Kentucky,13232,1323202,30977,MDW,"Chicago, IL",IL,Illinois,1110,1108,-2,0,0,1100-1159,9,1117,1115,3,1125,1118,-7,0,0,0,75,70,58,1,271
2023,2,3,5,2/3/2023 0:00,NK,20416,N528NK,641,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,13495,1349505,33495,MSY,"New Orleans, LA",LA,Louisiana,715,713,-2,0,0,0700-0759,15,728,747,6,752,753,1,1,0,0,97,100,79,1,425
2023,2,5,7,2/5/2023 0:00,DL,19790,N317US,2682,10693,1069302,30693,BNA,"Nashville, TN",TN,Tennessee,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,1037,1031,-6,0,0,1000-1059,9,1040,1248,11,1315,1259,-16,0,0,0,98,88,68,1,456
2023,2,3,5,2/3/2023 0:00,AA,19805,N958AN,1950,13303,1330303,32467,MIA,"Miami, FL",FL,Florida,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,2120,2153,33,33,1,2100-2159,21,2214,2359,6,2345,5,20,20,1,0,205,192,165,1,1121
2023,2,4,6,2/4/2023 0:00,DL,19790,N301DV,374,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,10423,1042302,30423,AUS,"Austin, TX",TX,Texas,1510,1507,-3,0,0,1500-1559,10,1517,1621,4,1639,1625,-14,0,0,0,149,138,124,1,813
2023,2,7,2,2/7/2023 0:00,AA,19805,N853NN,1014,10423,1042302,30423,AUS,"Austin, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,1615,1602,-13,0,0,1600-1659,14,1616,1656,10,1724,1706,-18,0,0,0,69,64,40,1,190
2023,2,3,5,2/3/2023 0:00,B6,20409,N324JB,2016,10792,1079206,30792,BUF,"Buffalo, NY",NY,New York,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,1735,1729,-6,0,0,1700-1759,8,1737,1838,9,1900,1847,-13,0,0,0,85,78,61,1,395
2023,2,5,7,2/5/2023 0:00,WN,19393,N226WN,1601,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,630,635,5,5,0,0600-0659,10,645,1334,3,1355,1337,-18,0,0,0,265,242,229,1,2106
2023,2,3,5,2/3/2023 0:00,UA,19977,N452UA,1935,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,Oklahoma,930,931,1,1,0,0900-0959,17,948,1054,6,1102,1100,-2,0,0,0,92,89,66,1,395
2023,2,3,5,2/3/2023 0:00,AA,19805,N9002U,935,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,11624,1162403,31624,EYW,"Key West, FL",FL,Florida,1813,1808,-5,0,0,1800-1859,17,1825,2007,7,2025,2014,-11,0,0,0,132,126,102,1,736
2023,2,1,3,2/1/2023 0:00,B6,20409,N661JB,572,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,Florida,12953,1295304,31703,LGA,"New York, NY",NY,New York,2030,2202,92,92,1,2000-2059,24,2226,48,6,2325,54,89,89,1,0,175,172,142,1,1076
2023,2,5,7,2/5/2023 0:00,HA,19690,N495HA,217,12758,1275804,32758,KOA,"Kona, HI",HI,Hawaii,12173,1217305,32134,HNL,"Honolulu, HI",HI,Hawaii,1145,1140,-5,0,0,1100-1159,10,1150,1223,8,1232,1231,-1,0,0,0,47,51,33,1,163
2023,2,6,1,2/6/2023 0:00,WN,19393,N8625A,2782,12264,1226402,30852,IAD,"Washington, DC",VA,Virginia,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,1610,1605,-5,0,0,1600-1659,11,1616,1730,6,1805,1736,-29,0,0,0,115,91,74,1,534
2023,2,5,7,2/5/2023 0:00,OH,20397,N570NN,5595,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,14193,1419306,33728,PNS,"Pensacola, FL",FL,Florida,2010,2011,1,1,0,2000-2059,47,2058,2109,2,2104,2111,7,7,0,0,114,120,71,1,488
2023,2,4,6,2/4/2023 0:00,B6,20409,N324JB,2065,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,14635,1463502,31714,RSW,"Fort Myers, FL",FL,Florida,900,1333,273,273,1,0900-0959,39,1412,2030,10,1252,2040,,,,0,232,,,1,1249
2023,2,5,7,2/5/2023 0:00,AA,19805,N581UW,1464,14893,1489302,33192,SMF,"Sacramento, CA",CA,California,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,2359,2347,-12,0,0,2300-2359,12,2359,439,15,515,454,-21,0,0,0,196,187,160,1,1431
2023,2,7,2,2/7/2023 0:00,AA,19805,N737US,1724,10994,1099402,30994,CHS,"Charleston, SC",SC,South Carolina,11278,1127805,30852,DCA,"Washington, DC",VA,Virginia,600,552,-8,0,0,0600-0659,9,601,711,4,728,715,-13,0,0,0,88,83,70,1,444
2023,2,5,7,2/5/2023 0:00,WN,19393,N792SW,2317,14908,1490803,32575,SNA,"Santa Ana, CA",CA,California,14893,1489302,33192,SMF,"Sacramento, CA",CA,California,1135,1133,-2,0,0,1100-1159,11,1144,1255,3,1310,1258,-12,0,0,0,95,85,71,1,404
2023,2,3,5,2/3/2023 0:00,OH,20397,N526EA,5269,11278,1127805,30852,DCA,"Washington, DC",VA,Virginia,10581,1058102,30581,BGR,"Bangor, ME",ME,Maine,1457,1545,48,48,1,1400-1459,20,1605,1733,7,1650,1740,50,50,1,0,113,115,88,1,590
2023,2,6,1,2/6/2023 0:00,YX,20452,N403YX,4463,12953,1295304,31703,LGA,"New York, NY",NY,New York,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,1532,1522,-10,0,0,1500-1559,31,1553,1715,12,1757,1727,-30,0,0,0,145,125,82,1,502
2023,2,2,4,2/2/2023 0:00,NK,20416,N681NK,1676,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,12953,1295304,31703,LGA,"New York, NY",NY,New York,640,639,-1,0,0,0600-0659,20,659,808,4,831,812,-19,0,0,0,111,93,69,1,502
2023,2,7,2,2/7/2023 0:00,AA,19805,N813NN,2368,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,1115,1107,-8,0,0,1100-1159,15,1122,1418,12,1449,1430,-19,0,0,0,154,143,116,1,888
2023,2,2,4,2/2/2023 0:00,AS,19930,N524AS,1055,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,1615,1606,-9,0,0,1600-1659,14,1620,1840,6,1910,1846,-24,0,0,0,175,160,140,1,954
2023,2,6,1,2/6/2023 0:00,WN,19393,N299WN,2010,13891,1389101,32575,ONT,"Ontario, CA",CA,California,13796,1379609,32457,OAK,"Oakland, CA",CA,California,1745,1741,-4,0,0,1700-1759,7,1748,1844,6,1900,1850,-10,0,0,0,75,69,56,1,362
2023,2,5,7,2/5/2023 0:00,YX,20452,N452YX,4763,10257,1025702,30257,ALB,"Albany, NY",NY,New York,11278,1127805,30852,DCA,"Washington, DC",VA,Virginia,611,609,-2,0,0,0600-0659,9,618,734,6,750,740,-10,0,0,0,99,91,76,1,318
2023,2,3,5,2/3/2023 0:00,WN,19393,N401WN,955,13232,1323202,30977,MDW,"Chicago, IL",IL,Illinois,13244,1324402,33244,MEM,"Memphis, TN",TN,Tennessee,830,,,,,0800-0859,,,,,1005,,,,,1,95,,,1,480
2023,2,3,5,2/3/2023 0:00,YX,20452,N244JQ,5706,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,11278,1127805,30852,DCA,"Washington, DC",VA,Virginia,610,603,-7,0,0,0600-0659,21,624,751,3,815,754,-21,0,0,0,125,111,87,1,399
2023,2,5,7,2/5/2023 0:00,OO,20304,N271SY,3552,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,13264,1326404,33264,MFR,"Medford, OR",OR,Oregon,925,914,-11,0,0,0900-0959,15,929,1033,3,1053,1036,-17,0,0,0,88,82,64,1,352
2023,2,3,5,2/3/2023 0:00,AA,19805,N560UW,1473,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,15304,1530402,33195,TPA,"Tampa, FL",FL,Florida,1050,1104,14,14,0,1000-1059,19,1123,1643,4,1639,1647,8,8,0,0,229,223,200,1,1788
2023,2,1,3,2/1/2023 0:00,9E,20363,N324PQ,4820,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,11146,1114608,31146,CRW,"Charleston/Dunbar, WV",WV,West Virginia,2108,2106,-2,0,0,2100-2159,15,2121,2215,9,2229,2224,-5,0,0,0,81,78,54,1,363
2023,2,3,5,2/3/2023 0:00,WN,19393,N7744A,3011,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,1930,1941,11,11,0,1900-1959,17,1958,2041,9,2055,2050,-5,0,0,0,145,129,103,1,622
2023,2,2,4,2/2/2023 0:00,UA,19977,N69830,671,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,10849,1084907,30849,BZN,"Bozeman, MT",MT,Montana,1137,1134,-3,0,0,1100-1159,16,1150,1312,5,1329,1317,-12,0,0,0,112,103,82,1,524
2023,2,3,5,2/3/2023 0:00,WN,19393,N906WN,2076,14683,1468305,33214,SAT,"San Antonio, TX",TX,Texas,11540,1154005,30615,ELP,"El Paso, TX",TX,Texas,1635,1628,-7,0,0,1600-1659,7,1635,1648,3,1710,1651,-19,0,0,0,95,83,73,1,496
2023,2,3,5,2/3/2023 0:00,WN,19393,N498WN,1211,12339,1233904,32337,IND,"Indianapolis, IN",IN,Indiana,15304,1530402,33195,TPA,"Tampa, FL",FL,Florida,755,753,-2,0,0,0700-0759,10,803,956,4,1015,1000,-15,0,0,0,140,127,113,1,837
2023,2,1,3,2/1/2023 0:00,WN,19393,N8800L,3104,13232,1323202,30977,MDW,"Chicago, IL",IL,Illinois,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,1835,1838,3,3,0,1800-1859,22,1900,2119,7,2130,2126,-4,0,0,0,235,228,199,1,1444
2023,2,5,7,2/5/2023 0:00,NK,20416,N653NK,303,10158,1015804,30158,ACY,"Atlantic City, NJ",NJ,New Jersey,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,600,554,-6,0,0,0600-0659,11,605,815,14,842,829,-13,0,0,0,162,155,130,1,852
2023,2,7,2,2/7/2023 0:00,AA,19805,N824NN,2664,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,Pennsylvania,843,837,-6,0,0,0800-0859,16,853,1158,4,1220,1202,-18,0,0,0,157,145,125,1,1067
2023,2,6,1,2/6/2023 0:00,9E,20363,N349PQ,5124,12478,1247805,31703,JFK,"New York, NY",NY,New York,14685,1468502,34685,SAV,"Savannah, GA",GA,Georgia,1455,1513,18,18,1,1400-1459,21,1534,1716,4,1727,1720,-7,0,0,0,152,127,102,1,718
2023,2,6,1,2/6/2023 0:00,WN,19393,N459WN,3069,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,15304,1530402,33195,TPA,"Tampa, FL",FL,Florida,1510,1516,6,6,0,1500-1559,17,1533,1845,5,1845,1850,5,5,0,0,155,154,132,1,1012
2023,2,4,6,2/4/2023 0:00,YX,20452,N245JQ,5689,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,11066,1106606,31066,CMH,"Columbus, OH",OH,Ohio,810,1212,242,242,1,0800-0859,60,1312,1455,4,1038,1459,261,261,1,0,148,167,103,1,640
2023,2,2,4,2/2/2023 0:00,WN,19393,N278WN,1370,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,10693,1069302,30693,BNA,"Nashville, TN",TN,Tennessee,705,701,-4,0,0,0700-0759,17,718,811,6,815,817,2,2,0,0,130,136,113,1,587
2023,2,2,4,2/2/2023 0:00,WN,19393,N8810L,2962,10713,1071302,30713,BOI,"Boise, ID",ID,Idaho,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,1315,1310,-5,0,0,1300-1359,10,1320,1340,4,1355,1344,-11,0,0,0,100,94,80,1,519
2023,2,5,7,2/5/2023 0:00,9E,20363,N8974C,4871,11308,1130802,31308,DHN,"Dothan, AL",AL,Alabama,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,1740,1736,-4,0,0,1700-1759,16,1752,1930,11,2002,1941,-21,0,0,0,82,65,38,1,170
2023,2,6,1,2/6/2023 0:00,YX,20452,N636RW,3503,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,Pennsylvania,1757,1753,-4,0,0,1700-1759,21,1814,2011,6,2035,2017,-18,0,0,0,98,84,57,1,413
2023,2,4,6,2/4/2023 0:00,UA,19977,N27477,2258,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,1755,1748,-7,0,0,1700-1759,43,1831,2315,3,2306,2318,12,12,0,0,191,210,164,1,1491
2023,2,2,4,2/2/2023 0:00,YX,20452,N228JQ,5847,12953,1295304,31703,LGA,"New York, NY",NY,New York,13198,1319801,33198,MCI,"Kansas City, MO",MO,Missouri,1120,1142,22,22,1,1100-1159,13,1155,1423,8,1359,1431,32,32,1,0,219,229,208,1,1107
2023,2,6,1,2/6/2023 0:00,WN,19393,N7862A,383,12191,1219103,31453,HOU,"Houston, TX",TX,Texas,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,Oklahoma,825,824,-1,0,0,0800-0859,8,832,935,4,955,939,-16,0,0,0,90,75,63,1,419
2023,2,5,7,2/5/2023 0:00,MQ,20398,N696AE,3713,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,13367,1336706,33367,MLI,"Moline, IL",IL,Illinois,1255,1250,-5,0,0,1200-1259,26,1316,1344,4,1359,1348,-11,0,0,0,64,58,28,1,139
2023,2,2,4,2/2/2023 0:00,B6,20409,N2017J,2539,12478,1247805,31703,JFK,"New York, NY",NY,New York,10732,1073203,30732,BQN,"Aguadilla, PR",PR,Puerto Rico,501,455,-6,0,0,0001-0559,12,507,906,9,943,915,-28,0,0,0,222,200,179,1,1576
2023,2,2,4,2/2/2023 0:00,WN,19393,N8785L,2233,12173,1217305,32134,HNL,"Honolulu, HI",HI,Hawaii,12402,1240203,32402,ITO,"Hilo, HI",HI,Hawaii,1715,1914,119,119,1,1700-1759,16,1930,2009,4,1815,2013,118,118,1,0,60,59,39,1,216
2023,2,1,3,2/1/2023 0:00,DL,19790,N397DN,2964,10529,1052907,30529,BDL,"Hartford, CT",CT,Connecticut,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,535,532,-3,0,0,0001-0559,13,545,726,10,740,736,-4,0,0,0,125,124,101,1,549
2023,2,5,7,2/5/2023 0:00,WN,19393,N908WN,2883,14893,1489302,33192,SMF,"Sacramento, CA",CA,California,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,1010,1006,-4,0,0,1000-1059,17,1023,1124,6,1135,1130,-5,0,0,0,85,84,61,1,397
2023,2,2,4,2/2/2023 0:00,NK,20416,N648NK,230,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,Florida,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,855,957,62,62,1,0800-0859,9,1006,1133,11,1055,1144,49,49,1,0,120,107,87,1,581
2023,2,2,4,2/2/2023 0:00,UA,19977,N91007,2095,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,1545,1539,-6,0,0,1500-1559,18,1557,1734,17,1810,1751,-19,0,0,0,265,252,217,1,1744
2023,2,5,7,2/5/2023 0:00,AA,19805,N417AN,2076,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,13303,1330303,32467,MIA,"Miami, FL",FL,Florida,1200,1231,31,31,1,1200-1259,19,1250,1329,9,1312,1338,26,26,1,0,72,67,39,1,192
2023,2,3,5,2/3/2023 0:00,MQ,20398,N765ST,3739,15016,1501606,31123,STL,"St. Louis, MO",MO,Missouri,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,1106,1056,-10,0,0,1100-1159,17,1113,1205,10,1223,1215,-8,0,0,0,77,79,52,1,258
2023,2,3,5,2/3/2023 0:00,B6,20409,N990JL,2416,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,12478,1247805,31703,JFK,"New York, NY",NY,New York,2235,2230,-5,0,0,2200-2259,20,2250,644,4,700,648,-12,0,0,0,325,318,294,1,2586
2023,2,6,1,2/6/2023 0:00,G4,20368,234NV,3470,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,Florida,10874,1087402,30647,CAK,"Akron, OH",OH,Ohio,1640,1707,27,27,1,1600-1659,20,1727,1953,5,1930,1958,28,28,1,0,170,171,146,1,1026
2023,2,1,3,2/1/2023 0:00,AA,19805,N567UW,339,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,1847,,,,,1800-1859,,,,,2023,,,,,1,156,,,1,868
2023,2,7,2,2/7/2023 0:00,AA,19805,N953AN,2230,13303,1330303,32467,MIA,"Miami, FL",FL,Florida,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,2233,2227,-6,0,0,2200-2259,14,2241,2400,9,29,9,-20,0,0,0,176,162,139,1,964
2023,2,1,3,2/1/2023 0:00,9E,20363,N137EV,5074,12953,1295304,31703,LGA,"New York, NY",NY,New York,11042,1104205,30647,CLE,"Cleveland, OH",OH,Ohio,730,726,-4,0,0,0700-0759,72,838,957,5,923,1002,39,39,1,0,113,156,79,1,419
2023,2,5,7,2/5/2023 0:00,AA,19805,N948NN,2871,14908,1490803,32575,SNA,"Santa Ana, CA",CA,California,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,1253,1253,0,0,0,1200-1259,22,1315,1739,12,1750,1751,1,1,0,0,177,178,144,1,1205
2023,2,4,6,2/4/2023 0:00,WN,19393,N903WN,2450,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,12448,1244807,32448,JAN,"Jackson/Vicksburg, MS",MS,Mississippi,1930,1924,-6,0,0,1900-1959,12,1936,1938,4,2000,1942,-18,0,0,0,90,78,62,1,341
2023,2,2,4,2/2/2023 0:00,WN,19393,N769SW,1583,14635,1463502,31714,RSW,"Fort Myers, FL",FL,Florida,12339,1233904,32337,IND,"Indianapolis, IN",IN,Indiana,635,621,-14,0,0,0600-0659,8,629,835,4,915,839,-36,0,0,0,160,138,126,1,945
2023,2,3,5,2/3/2023 0:00,WN,19393,N8507C,1365,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,14679,1467903,33570,SAN,"San Diego, CA",CA,California,900,857,-3,0,0,0900-0959,9,906,953,2,1010,955,-15,0,0,0,70,58,47,1,258
2023,2,3,5,2/3/2023 0:00,F9,20436,N721FR,112,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,14843,1484306,34819,SJU,"San Juan, PR",PR,Puerto Rico,805,806,1,1,0,0800-0859,13,819,1145,8,1159,1153,-6,0,0,0,174,167,146,1,1189
2023,2,2,4,2/2/2023 0:00,9E,20363,N195PQ,5096,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,11423,1142308,31423,DSM,"Des Moines, IA",IA,Iowa,1255,1252,-3,0,0,1200-1259,18,1310,1340,8,1357,1348,-9,0,0,0,122,116,90,1,533
2023,2,4,6,2/4/2023 0:00,NK,20416,N640NK,1234,14635,1463502,31714,RSW,"Fort Myers, FL",FL,Florida,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,1336,1335,-1,0,0,1300-1359,23,1358,1626,9,1634,1635,1,1,0,0,178,180,148,1,1084
2023,2,2,4,2/2/2023 0:00,AS,19930,N524AS,1288,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,14908,1490803,32575,SNA,"Santa Ana, CA",CA,California,1950,1945,-5,0,0,1900-1959,24,2009,2227,4,2230,2231,1,1,0,0,160,166,138,1,978
2023,2,5,7,2/5/2023 0:00,YX,20452,N636RW,3536,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,13485,1348502,33485,MSN,"Madison, WI",WI,Wisconsin,908,858,-10,0,0,0900-0959,22,920,950,3,1012,953,-19,0,0,0,64,55,30,1,108
2023,2,5,7,2/5/2023 0:00,DL,19790,N953AT,546,15016,1501606,31123,STL,"St. Louis, MO",MO,Missouri,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,1045,1031,-14,0,0,1000-1059,10,1041,1243,9,1314,1252,-22,0,0,0,89,81,62,1,440
